# Void0 Void1 Void2 Void3 Void4 r
1.5081469011982183e-09 1.6221549882013585e-09 1.517740051658535e-09 1.5964192825428933e-09 1.6298967300975976e-09 50284.0
1.507727641811138e-09 1.6219741603271816e-09 1.5179029531243253e-09 1.5958694299988057e-09 1.6299566294264486e-09 50358.0
1.5075811021479019e-09 1.6219619799421947e-09 1.5179108372672304e-09 1.5957281751661707e-09 1.6301103727984865e-09 50432.0
1.5075109623060168e-09 1.6217066799459753e-09 1.5182234123056372e-09 1.5954898069837494e-09 1.630019437375191e-09 50506.0
1.5076508744681538e-09 1.6214457321292283e-09 1.5185340759166408e-09 1.5950135186773767e-09 1.6299877261462643e-09 50580.0
1.5075535378681048e-09 1.621283890494848e-09 1.51888506033975e-09 1.5945301824709362e-09 1.6298858551138646e-09 50654.0
1.5076518025897152e-09 1.6208339540612046e-09 1.5191642386599232e-09 1.5939905010606467e-09 1.6296141296883799e-09 50728.0
1.5076426448851684e-09 1.6203655132424788e-09 1.5196674857372802e-09 1.5937557276257678e-09 1.629336801988444e-09 50802.0
1.5075546310021417e-09 1.6200727782748786e-09 1.5200836395544963e-09 1.5936061315007759e-09 1.6290901836488347e-09 50876.0
1.507684786205526e-09 1.6194426229103101e-09 1.5204101798705302e-09 1.5933582734276188e-09 1.62870779251066e-09 50950.0
1.5075270327327972e-09 1.6190185799231034e-09 1.5207686420900867e-09 1.5930295852276955e-09 1.6283441378703042e-09 51024.0
1.5076397935995152e-09 1.6185939715000327e-09 1.5211299406343984e-09 1.5927141470451293e-09 1.6279345428652123e-09 51098.0
1.5079571746745015e-09 1.6183505177793294e-09 1.5215314118055768e-09 1.5922371704069485e-09 1.6272533216832516e-09 51172.0
1.5081163827262028e-09 1.6181173318343717e-09 1.5221161809903807e-09 1.5920424414789296e-09 1.626593134686151e-09 51246.0
1.5082360016718914e-09 1.6178147788847569e-09 1.5227634910751121e-09 1.5917500784442306e-09 1.6259413416500115e-09 51320.0
1.5084325812017611e-09 1.6174964955005097e-09 1.5234689664451548e-09 1.5914457382361366e-09 1.6252960707700361e-09 51394.0
1.5085369931167573e-09 1.6174393358739115e-09 1.5242755809849928e-09 1.5910455068866047e-09 1.6246414733797028e-09 51468.0
1.509047300176719e-09 1.6172266958934232e-09 1.5250982868151481e-09 1.5908853634870157e-09 1.623942794147956e-09 51542.0
1.5093002802027632e-09 1.6168744407485767e-09 1.5258430733253494e-09 1.590701794183763e-09 1.6234627396152168e-09 51616.0
1.5094219293708192e-09 1.6163411310663833e-09 1.5266975748810688e-09 1.5903256752999978e-09 1.6226090408742845e-09 51690.0
1.5097185514358267e-09 1.6160783104771403e-09 1.5276155766245436e-09 1.590131238470994e-09 1.6217685937310254e-09 51764.0
1.5101433109961047e-09 1.6159899528017506e-09 1.528284287413086e-09 1.5899944563168406e-09 1.6209343757552689e-09 51838.0
1.5106092034206135e-09 1.615906565571567e-09 1.5289832970348512e-09 1.5900135477942076e-09 1.6203537549426737e-09 51912.0
1.5109746238004153e-09 1.6155697756421287e-09 1.529545641353752e-09 1.590247668991948e-09 1.6195612954731093e-09 51986.0
1.5113761732121312e-09 1.6153990289268664e-09 1.5303418719012198e-09 1.59052315220932e-09 1.6188287257100569e-09 52060.0
1.5119161251137248e-09 1.6151731662332558e-09 1.5308112858518182e-09 1.5906102996794738e-09 1.618192348403801e-09 52134.0
1.5122504340159756e-09 1.6151176743184846e-09 1.5315988566529518e-09 1.5908268730212698e-09 1.6174261308821263e-09 52208.0
1.5128043182461442e-09 1.6148277655591567e-09 1.532226059771902e-09 1.5910325405210615e-09 1.6168474529412864e-09 52282.0
1.5131540930066166e-09 1.6146207881950538e-09 1.5327730612026332e-09 1.5910976553088515e-09 1.6163524607312633e-09 52356.0
1.513651810177892e-09 1.6145420536166259e-09 1.5332623636695708e-09 1.5913486276523988e-09 1.6157777553570426e-09 52430.0
1.5139260827250167e-09 1.6144893016393808e-09 1.5337919698888503e-09 1.5916362738533535e-09 1.6153239196155433e-09 52504.0
1.514219497243043e-09 1.6144588944237163e-09 1.53415765848403e-09 1.5920142965690257e-09 1.6149647807127205e-09 52578.0
1.5144761675319092e-09 1.6144276266906021e-09 1.5344481409538267e-09 1.5921331405949378e-09 1.6142951453338603e-09 52652.0
1.514729095480511e-09 1.6143515088143923e-09 1.5347718214354662e-09 1.5922338248823031e-09 1.6138498706221182e-09 52726.0
1.5149572100122936e-09 1.6140997097455539e-09 1.5352174483061949e-09 1.5924284558163906e-09 1.6131963353675758e-09 52800.0
1.5152496175553919e-09 1.6137793941047936e-09 1.5356655518803215e-09 1.5926851358801352e-09 1.612503499150542e-09 52874.0
1.5153980076938477e-09 1.613796695188979e-09 1.5360163459908563e-09 1.592935504389408e-09 1.6116866125177093e-09 52948.0
1.5152744247563757e-09 1.6135291569191492e-09 1.53635589372015e-09 1.5931331600146697e-09 1.6108096906652187e-09 53022.0
1.5154452394279009e-09 1.6132402863144672e-09 1.536724170827499e-09 1.5929725108515609e-09 1.6098750828027632e-09 53096.0
1.5153651614642671e-09 1.6129684510217914e-09 1.5371747812156897e-09 1.5933410638321555e-09 1.6090280441907922e-09 53170.0
1.5153947406649375e-09 1.6126169434485674e-09 1.5376196697932209e-09 1.5935188777480253e-09 1.608257997769835e-09 53244.0
1.5153782333299599e-09 1.6122654931515817e-09 1.537989565742081e-09 1.5939020545480072e-09 1.6075403609952457e-09 53318.0
1.515411867065828e-09 1.6120819157342051e-09 1.5384720152927634e-09 1.5942213588126901e-09 1.6068227212705324e-09 53392.0
1.515426266591949e-09 1.6118282473473892e-09 1.5391171271671188e-09 1.5944588025266671e-09 1.605973869722563e-09 53466.0
1.5154076458841322e-09 1.6113948966214741e-09 1.5396366218104427e-09 1.5946449214818676e-09 1.6051307668028267e-09 53540.0
1.5152169711194686e-09 1.6111326233822157e-09 1.5402008630989505e-09 1.5948500286031772e-09 1.604576830298314e-09 53614.0
1.5152759659342849e-09 1.610766239242838e-09 1.5407475466412142e-09 1.5952157859979801e-09 1.6040323376144843e-09 53688.0
1.5155139254034878e-09 1.6106273294296755e-09 1.5413582724698034e-09 1.5953991063812081e-09 1.6035140654350827e-09 53762.0
1.5156593302640683e-09 1.610451438421419e-09 1.5417491539796546e-09 1.5956653689640284e-09 1.6029023421152555e-09 53836.0
1.5157559550513748e-09 1.6100851060915293e-09 1.5421285614804216e-09 1.595746867907029e-09 1.6022699282330487e-09 53910.0
1.5157664357612404e-09 1.6098584324133022e-09 1.5423888592245146e-09 1.5959508565445776e-09 1.6017490941217077e-09 53984.0
1.5158686210663044e-09 1.6096805233547114e-09 1.5426689992347207e-09 1.5962198845622179e-09 1.6013006825436215e-09 54058.0
1.5160914617181223e-09 1.6094198230572023e-09 1.5427760585015747e-09 1.5961964238840825e-09 1.6009343319875403e-09 54132.0
1.516279064262814e-09 1.6091867482782375e-09 1.5428530241542287e-09 1.5964491143926692e-09 1.6003792245418761e-09 54206.0
1.5164154094507248e-09 1.608918248174134e-09 1.5429599489343155e-09 1.5966745009665976e-09 1.5999392016667784e-09 54280.0
1.5167508587103508e-09 1.6087871953215803e-09 1.5432525424687592e-09 1.5966513687469206e-09 1.5993779528382993e-09 54354.0
1.5170638181881767e-09 1.608470597785258e-09 1.5431910399063282e-09 1.5964922897437841e-09 1.5990167662840452e-09 54428.0
1.517500514691477e-09 1.6082213834468389e-09 1.5435568482129367e-09 1.5963493098089626e-09 1.5988856365580804e-09 54502.0
1.5180006625104464e-09 1.6081518011421588e-09 1.5437528856253292e-09 1.596085632615676e-09 1.598536756674914e-09 54576.0
1.5184025597746387e-09 1.6080431751991588e-09 1.5441029685731284e-09 1.5960347319554276e-09 1.5982140961981996e-09 54650.0
1.518869059225912e-09 1.6079469442965974e-09 1.5443939689089576e-09 1.5958691548786012e-09 1.5978211797031235e-09 54724.0
1.5191962233772351e-09 1.6078701919963094e-09 1.5446439795509056e-09 1.595667165931501e-09 1.5972688947123293e-09 54798.0
1.5194348328214062e-09 1.6076811685552828e-09 1.544862134976423e-09 1.5953930639052708e-09 1.596903067357677e-09 54872.0
1.5199385180693167e-09 1.6074905872471458e-09 1.545093403616678e-09 1.5952981168336642e-09 1.5962119764550713e-09 54946.0
1.5204087747265864e-09 1.6072325154809368e-09 1.5452831300118737e-09 1.5951465085796147e-09 1.595491945921078e-09 55020.0
1.52068036841077e-09 1.6068749164395279e-09 1.5454189374721886e-09 1.5951202059743122e-09 1.5948817997746898e-09 55094.0
1.521207803716518e-09 1.6064374590883476e-09 1.5458697053968542e-09 1.595010090751371e-09 1.5943460891321888e-09 55168.0
1.5217401453591518e-09 1.6060910299159256e-09 1.5461501278503396e-09 1.5947959077746183e-09 1.5937890331704972e-09 55242.0
1.522404237190291e-09 1.605617314121186e-09 1.5463595382834706e-09 1.5946255771087538e-09 1.593223577032999e-09 55316.0
1.5229638538386475e-09 1.6052833387457153e-09 1.5466476689184839e-09 1.5944128623777352e-09 1.5926624600057396e-09 55390.0
1.523555927800018e-09 1.604897128862331e-09 1.5468246547698852e-09 1.5942939771499044e-09 1.5921056254372843e-09 55464.0
1.5239249991190502e-09 1.6046376807818323e-09 1.5470910828831297e-09 1.5942176117026034e-09 1.5914791556720183e-09 55538.0
1.524433202178025e-09 1.6042786022463944e-09 1.5471210498931562e-09 1.5940735819709802e-09 1.5909143564341408e-09 55612.0
1.5248189256036923e-09 1.6038514846400423e-09 1.5473929415915437e-09 1.594106002113195e-09 1.5903067985405214e-09 55686.0
1.5252460832669926e-09 1.6033474891571003e-09 1.547512771089745e-09 1.594011178493015e-09 1.589681774255864e-09 55760.0
1.525885594233682e-09 1.602962285478583e-09 1.5477936657913517e-09 1.5936781349512014e-09 1.5890833788178394e-09 55834.0
1.5261966423324358e-09 1.6024157634216643e-09 1.547920840489177e-09 1.5934553172067186e-09 1.5886096543428046e-09 55908.0
1.5267083265770402e-09 1.6017778654740751e-09 1.5478988127059082e-09 1.5931019173871514e-09 1.5880931085872823e-09 55982.0
1.5273870627708369e-09 1.6014278100782477e-09 1.5479339834389866e-09 1.59279295311408e-09 1.587644024907068e-09 56056.0
1.5279149380926109e-09 1.6008100406919936e-09 1.548078303694855e-09 1.592349689043007e-09 1.5873128975953656e-09 56130.0
1.5282560453438781e-09 1.600441374195351e-09 1.548159687794179e-09 1.5921488621705567e-09 1.5867204738060204e-09 56204.0
1.5286630152544842e-09 1.6000375979438315e-09 1.5479993794932929e-09 1.5919947311949192e-09 1.5862890505370733e-09 56278.0
1.5290536594872322e-09 1.5997165161258396e-09 1.5478736968425824e-09 1.5917346430488523e-09 1.5857779217904954e-09 56352.0
1.5296885918506057e-09 1.5990891205435326e-09 1.547730390534477e-09 1.5913233201819987e-09 1.5853474809920915e-09 56426.0
1.5302670858509119e-09 1.5987347870363624e-09 1.547482291094169e-09 1.5909663694158276e-09 1.5848207291002468e-09 56500.0
1.5306289142643103e-09 1.5983523337325483e-09 1.5471372064256972e-09 1.5907620264110002e-09 1.5843649148730199e-09 56574.0
1.5311587497305595e-09 1.5978659095687049e-09 1.5469681128469037e-09 1.5903407682946847e-09 1.5839778870603695e-09 56648.0
1.531742089383323e-09 1.5975396632627938e-09 1.546821190622113e-09 1.5901041109559247e-09 1.583576418131984e-09 56722.0
1.5323769671069834e-09 1.5970290109099108e-09 1.5466062543999527e-09 1.589941731277451e-09 1.5831306978818145e-09 56796.0
1.5330419746374667e-09 1.5964996420839307e-09 1.5464590723751247e-09 1.5897437173741978e-09 1.5827178152697241e-09 56870.0
1.5336384590907137e-09 1.5961508787151372e-09 1.546303850251848e-09 1.5896139026319709e-09 1.582464085041008e-09 56944.0
1.5341208156469116e-09 1.5956702282525885e-09 1.546196045137628e-09 1.5893145053924472e-09 1.582247868850685e-09 57018.0
1.53465711102623e-09 1.5951579990951493e-09 1.545987557239646e-09 1.5891643572576176e-09 1.581946842493501e-09 57092.0
1.5353323031222286e-09 1.5948496878319226e-09 1.5457689948584778e-09 1.5890058049728717e-09 1.5816936034160188e-09 57166.0
1.53578704009781e-09 1.5944552305809702e-09 1.5454182570999709e-09 1.588798195376423e-09 1.5814748552477645e-09 57240.0
1.536278715549729e-09 1.594178501467771e-09 1.5450700082452411e-09 1.588681565965817e-09 1.5812318552221081e-09 57314.0
1.5368157099642495e-09 1.5938223410416335e-09 1.5447406308252875e-09 1.5886194801830718e-09 1.5809775019858643e-09 57388.0
1.5374767349928767e-09 1.5936166604577065e-09 1.5444915518668581e-09 1.5886389715691916e-09 1.580691781725951e-09 57462.0
1.5380835897670078e-09 1.593370444756991e-09 1.544439654099779e-09 1.5886350452205662e-09 1.5804577697902766e-09 57536.0
1.5387816970731499e-09 1.5931303456291964e-09 1.5442954728502016e-09 1.5885030691278936e-09 1.5801712245263844e-09 57610.0
1.5393684730500989e-09 1.5927631939625822e-09 1.5441396568517315e-09 1.5884484816039107e-09 1.5798911967876354e-09 57684.0
1.5403147471769172e-09 1.592483550788544e-09 1.5440082563460484e-09 1.5885050677485979e-09 1.579571756406956e-09 57758.0
1.5410745050239841e-09 1.592148459746682e-09 1.5439651575604888e-09 1.588508607342689e-09 1.5792553101325375e-09 57832.0
1.5419314068361176e-09 1.5917696118856685e-09 1.5438507199579992e-09 1.5884363268930862e-09 1.5788311544983781e-09 57906.0
1.5427201682845783e-09 1.5913156533243755e-09 1.5437992513928344e-09 1.588398086963574e-09 1.5783201121454909e-09 57980.0
1.5436038073315277e-09 1.5909814415361687e-09 1.543892985505225e-09 1.5884203234492869e-09 1.5777902802034953e-09 58054.0
1.5444231803202209e-09 1.590539515485772e-09 1.54388471072406e-09 1.5882519313323304e-09 1.5770133537113319e-09 58128.0
1.5450930047710992e-09 1.5901291361918473e-09 1.5437380339147603e-09 1.5879144429869822e-09 1.5765370469493042e-09 58202.0
1.5457416032130348e-09 1.5894640509528205e-09 1.5438887731151395e-09 1.5876269023596602e-09 1.5761492471633886e-09 58276.0
1.5466251384572857e-09 1.5889545272298376e-09 1.5438901011585965e-09 1.5874488146923783e-09 1.5755785605463096e-09 58350.0
1.547460770810635e-09 1.588368945633414e-09 1.5439340388948001e-09 1.5871945654537013e-09 1.57514070813512e-09 58424.0
1.5482716599449261e-09 1.5879240248078826e-09 1.544046319973515e-09 1.5867171255555347e-09 1.574655288561221e-09 58498.0
1.5491067551822088e-09 1.5874732199478576e-09 1.5441572400484741e-09 1.5862423755699053e-09 1.5741038263328994e-09 58572.0
1.5498970923569426e-09 1.5869159869077878e-09 1.5442383867634525e-09 1.5858365601139658e-09 1.5735876698845098e-09 58646.0
1.5507421815258256e-09 1.5863148389509879e-09 1.5443537477716564e-09 1.585194681685122e-09 1.5732184318436498e-09 58720.0
1.5516777768670768e-09 1.585855867059396e-09 1.5446943858101158e-09 1.5847164407641475e-09 1.5728229446410641e-09 58794.0
1.5525799378380278e-09 1.5854286304040484e-09 1.5447521891891458e-09 1.5841741309943308e-09 1.5724038370923344e-09 58868.0
1.5534769769828143e-09 1.5851668366059179e-09 1.5449232097819201e-09 1.5834157451058848e-09 1.5717072151892182e-09 58942.0
1.5542481163533575e-09 1.58455873341488e-09 1.5451817609568658e-09 1.5826388403236169e-09 1.5710695390035483e-09 59016.0
1.5551921047343382e-09 1.5840641059585055e-09 1.5455997317723171e-09 1.5819095826225244e-09 1.57048436059273e-09 59090.0
1.5560141564973695e-09 1.583675913114457e-09 1.5458191000078912e-09 1.5810510664809719e-09 1.5698450348059133e-09 59164.0
1.5569785913693024e-09 1.5832195390526363e-09 1.546213015476109e-09 1.5805057502927029e-09 1.5692899817656147e-09 59238.0
1.5578698139948432e-09 1.5826808667711097e-09 1.546400780421899e-09 1.5799108617551382e-09 1.5689258067537578e-09 59312.0
1.558695438741076e-09 1.5821508633915293e-09 1.546712961998812e-09 1.5794732722701844e-09 1.5686158625508098e-09 59386.0
1.5593039815423582e-09 1.5816782609257154e-09 1.5470595657312041e-09 1.578783527490116e-09 1.5683561275663528e-09 59460.0
1.559945604769939e-09 1.5811719020810812e-09 1.5472885722013261e-09 1.5780582743320133e-09 1.567884676686803e-09 59534.0
1.5605951061867583e-09 1.5806964087068368e-09 1.5474970780768883e-09 1.5772550765364897e-09 1.5674721345428957e-09 59608.0
1.5613601713068885e-09 1.5802514327010584e-09 1.5475449116664726e-09 1.5765825615219625e-09 1.5670920104553752e-09 59682.0
1.5619675993673243e-09 1.5798411048186726e-09 1.5476755080599362e-09 1.5759195626210526e-09 1.5667036587460758e-09 59756.0
1.562589652667712e-09 1.5794393961345243e-09 1.5477017740131246e-09 1.5750497236171713e-09 1.5662949018926183e-09 59830.0
1.5630440010016417e-09 1.578987344112912e-09 1.5477914324386586e-09 1.5743973582478467e-09 1.56585707484539e-09 59904.0
1.563492907009289e-09 1.5786691733719374e-09 1.5478430738630877e-09 1.5736922962868403e-09 1.5654978205882566e-09 59978.0
1.5640411270414256e-09 1.5783367791269558e-09 1.5477468616592369e-09 1.5729505548757297e-09 1.564997992094652e-09 60052.0
1.564496426056665e-09 1.5780880596679187e-09 1.54790310075575e-09 1.5722494233626723e-09 1.564382201418639e-09 60126.0
1.5648729296987998e-09 1.5778235976924374e-09 1.5479752351354072e-09 1.5715709473404606e-09 1.5638191491092034e-09 60200.0
1.5653502777144263e-09 1.5774857732678842e-09 1.5479162008664032e-09 1.5708930734554901e-09 1.5633049817250016e-09 60274.0
1.5657046524082382e-09 1.5773936522601637e-09 1.5479555345213819e-09 1.5702701078842762e-09 1.5626697053228113e-09 60348.0
1.5661689792306012e-09 1.5771332659814236e-09 1.5478356441640794e-09 1.5695629189453953e-09 1.562067247241102e-09 60422.0
1.5665986106293785e-09 1.5769695511846641e-09 1.5477857805328858e-09 1.5689169223567506e-09 1.5613904963767242e-09 60496.0
1.5669444785319877e-09 1.5767692924574377e-09 1.5478835874805573e-09 1.568162776945488e-09 1.5607466270791807e-09 60570.0
1.5675682010374746e-09 1.5766506228400971e-09 1.5479722203727006e-09 1.5675981724942188e-09 1.5600999562623543e-09 60644.0
1.5681936838168456e-09 1.5764387971692267e-09 1.548203203325702e-09 1.5669522775379462e-09 1.5594451823513712e-09 60718.0
1.568819811425871e-09 1.576315464620061e-09 1.548351811450468e-09 1.5661409708102552e-09 1.55880258394336e-09 60792.0
1.569279262484709e-09 1.5761250707589649e-09 1.5486910181758349e-09 1.5653958067547415e-09 1.5581000342805848e-09 60866.0
1.569735220634261e-09 1.575961163991507e-09 1.5488843232436605e-09 1.5647213424951572e-09 1.5572537970824254e-09 60940.0
1.5702297371505524e-09 1.5757151852007577e-09 1.5490814903181742e-09 1.564206149724661e-09 1.5568939707468342e-09 61014.0
1.5705968997259664e-09 1.5754812198166495e-09 1.5493536679421962e-09 1.5634903396626356e-09 1.5564350942829335e-09 61088.0
1.570957016136671e-09 1.575089045885143e-09 1.549701062094721e-09 1.5628066918019956e-09 1.555969017321759e-09 61162.0
1.5712228049161386e-09 1.5748512308790027e-09 1.5500448573907682e-09 1.562314967194127e-09 1.5554303148370824e-09 61236.0
1.5715102487912484e-09 1.574636605744118e-09 1.5503778161078362e-09 1.561763432167806e-09 1.554943043109591e-09 61310.0
1.5717685137136735e-09 1.5742426051544483e-09 1.5506907409510283e-09 1.5611971142408263e-09 1.55437555799048e-09 61384.0
1.572014346560963e-09 1.5738891885047324e-09 1.5511463170047258e-09 1.560686105194744e-09 1.5539200135062867e-09 61458.0
1.5721935478372098e-09 1.5734109290672646e-09 1.5515564766317576e-09 1.5601191345091477e-09 1.5534307108655712e-09 61532.0
1.5723302982877537e-09 1.5729490506041083e-09 1.5519400610639888e-09 1.5597530853622486e-09 1.5529335363178057e-09 61606.0
1.5724331737920163e-09 1.5722887068464395e-09 1.5523400598825684e-09 1.5593446719973304e-09 1.552500804793844e-09 61680.0
1.5725755073139678e-09 1.5717442570296903e-09 1.55274005083536e-09 1.5589389477723808e-09 1.5520061176575345e-09 61754.0
1.5726225142857227e-09 1.5710578936594944e-09 1.5530288984641758e-09 1.5584722429152696e-09 1.5515097316327701e-09 61828.0
1.572813731804801e-09 1.570575351057308e-09 1.5534775038727715e-09 1.5579743946910259e-09 1.551027765230956e-09 61902.0
1.5728467351703324e-09 1.5699344144625999e-09 1.5538965932649206e-09 1.5576011775260653e-09 1.5504798313326737e-09 61976.0
1.572955032937612e-09 1.56936861160281e-09 1.554140560691401e-09 1.5573292679857316e-09 1.549893614279334e-09 62050.0
1.5730471920315973e-09 1.5688602112341425e-09 1.554595600793158e-09 1.556920594886394e-09 1.5491898650620326e-09 62124.0
1.5730757424835578e-09 1.568195282478388e-09 1.5550858053390697e-09 1.5567129560624847e-09 1.5486089517278177e-09 62198.0
1.5731273566067698e-09 1.5675633346493594e-09 1.5555712262017065e-09 1.5564708814933277e-09 1.5478994404182124e-09 62272.0
1.5732116229743262e-09 1.567079275530609e-09 1.5561257701126662e-09 1.556289299377832e-09 1.547413403720339e-09 62346.0
1.5731524672118123e-09 1.5665952684846235e-09 1.556698610166133e-09 1.5560527064591732e-09 1.5470228155772258e-09 62420.0
1.5730570366084865e-09 1.5662345543841032e-09 1.5572112714421771e-09 1.5559895825105278e-09 1.5465134236876138e-09 62494.0
1.5730855481239838e-09 1.5657190135293803e-09 1.557776450627631e-09 1.5560376443671424e-09 1.5458913589570048e-09 62568.0
1.572956961890138e-09 1.565129923432549e-09 1.5583566555080887e-09 1.5560548710255865e-09 1.5453617709613038e-09 62642.0
1.5727822875021491e-09 1.564701297444903e-09 1.5587968518952913e-09 1.5560251206948179e-09 1.5446594743196923e-09 62716.0
1.5727664464946303e-09 1.5641671987235515e-09 1.5592460412293477e-09 1.555929588040524e-09 1.544108394906299e-09 62790.0
1.5727270858436677e-09 1.563724775378168e-09 1.5596531710397476e-09 1.555871777820091e-09 1.5435166640652948e-09 62864.0
1.57261272996341e-09 1.563181540795777e-09 1.560078029363926e-09 1.5559527818327896e-09 1.5431106985830052e-09 62938.0
1.5724298815257183e-09 1.5629106963754438e-09 1.560466968110623e-09 1.5559898212857345e-09 1.5425927323212343e-09 63012.0
1.5724492930889753e-09 1.5625461416599432e-09 1.561103695119584e-09 1.5559557679149004e-09 1.5421037170250167e-09 63086.0
1.5723570908129339e-09 1.5623607924539727e-09 1.5616747905571114e-09 1.5559603189549413e-09 1.5416414506326076e-09 63160.0
1.5724339146443374e-09 1.562190356124093e-09 1.5621960212868843e-09 1.5560124961003158e-09 1.541064019882e-09 63234.0
1.5725970594421199e-09 1.5619791532355202e-09 1.562515458644272e-09 1.5560280449717416e-09 1.5406012669333361e-09 63308.0
1.5725999524403041e-09 1.5617163497717254e-09 1.5627645809729203e-09 1.5559576413300978e-09 1.5401572905228194e-09 63382.0
1.57266568816747e-09 1.5614192947098799e-09 1.5630272570875913e-09 1.5559824945495645e-09 1.5398972648606159e-09 63456.0
1.5724761029917174e-09 1.5611572365579792e-09 1.5633331180135723e-09 1.5559004857243126e-09 1.5394878035252557e-09 63530.0
1.5724226038847173e-09 1.5607943412674889e-09 1.5636501453316258e-09 1.5559131245093911e-09 1.5391466413245243e-09 63604.0
1.572173683668309e-09 1.560493455544529e-09 1.5639698790184e-09 1.5558576078588936e-09 1.5389525741364844e-09 63678.0
1.572124790811699e-09 1.5602382632806307e-09 1.5643116171458236e-09 1.555720811572637e-09 1.5386414719211827e-09 63752.0
1.5719919555348488e-09 1.5599768637354435e-09 1.564486884438384e-09 1.5557276015584873e-09 1.5382815707407813e-09 63826.0
1.5719636086658435e-09 1.5597202928733493e-09 1.5645349052117473e-09 1.5557181806787174e-09 1.5379502298996692e-09 63900.0
1.571959325142706e-09 1.55950405272402e-09 1.5646986125314324e-09 1.555681761217495e-09 1.5377839177104386e-09 63974.0
1.5718843416314997e-09 1.5591587073339661e-09 1.5647850641758317e-09 1.5555813548006286e-09 1.5375301265996432e-09 64048.0
1.5717755974995934e-09 1.5589192077318447e-09 1.5650884275858856e-09 1.5553551317967934e-09 1.5373020367975254e-09 64122.0
1.5717751034893496e-09 1.558614803692765e-09 1.5652725582113608e-09 1.5552570502956798e-09 1.5370578644552027e-09 64196.0
1.5717774124932768e-09 1.55830011440275e-09 1.5654402856737703e-09 1.555130202094142e-09 1.5368193497741777e-09 64270.0
1.5718299780387364e-09 1.5580209437163968e-09 1.5656060995671516e-09 1.5549936922438247e-09 1.536510251858449e-09 64344.0
1.5718617133082195e-09 1.557621521870345e-09 1.565718202684128e-09 1.5549244144296186e-09 1.5362313164687435e-09 64418.0
1.5718327671717591e-09 1.5573362646811084e-09 1.565814511410353e-09 1.5548789437468814e-09 1.5360053661549893e-09 64492.0
1.5718830017589686e-09 1.557167539059716e-09 1.565989188870262e-09 1.554669875087617e-09 1.5359533604785138e-09 64566.0
1.5719841874488896e-09 1.556856036165637e-09 1.5661052897460026e-09 1.554541071035001e-09 1.5356262413937317e-09 64640.0
1.572086455745144e-09 1.5565890800294383e-09 1.5661510656711132e-09 1.5542327178376852e-09 1.5354637424284574e-09 64714.0
1.5723003904850501e-09 1.5563741074433272e-09 1.5662255432439123e-09 1.5539046644824426e-09 1.5351534018999709e-09 64788.0
1.5725714631069542e-09 1.5560452277853625e-09 1.5664246484235502e-09 1.5536550914752202e-09 1.5348716996089113e-09 64862.0
1.5726540712115748e-09 1.5557692562574773e-09 1.5665038344726402e-09 1.5533602536901855e-09 1.5346628016251942e-09 64936.0
1.5728898651132136e-09 1.5554987244526993e-09 1.5665094930987166e-09 1.553266506598247e-09 1.5344242939965358e-09 65010.0
1.5731794114862765e-09 1.5551894062715888e-09 1.5665038422829056e-09 1.5531189320252197e-09 1.5341105756128198e-09 65084.0
1.573348679669369e-09 1.5549728659894138e-09 1.5664429707008346e-09 1.5530380247612892e-09 1.5339165809202724e-09 65158.0
1.5735313256909053e-09 1.5546339949862239e-09 1.5664452567087522e-09 1.552728952772913e-09 1.533693151731282e-09 65232.0
1.573697195601433e-09 1.554486031172984e-09 1.5664671874831996e-09 1.5527117434664348e-09 1.5335537219548002e-09 65306.0
1.5738643811743556e-09 1.5540426741491628e-09 1.5663095123185203e-09 1.5525588651031898e-09 1.5334888863223588e-09 65380.0
1.5739400552398406e-09 1.5537138578612598e-09 1.5662251886414443e-09 1.5523925741533906e-09 1.5333744319175074e-09 65454.0
1.5738911909408935e-09 1.5535365969795805e-09 1.5660844956912878e-09 1.5522783284158194e-09 1.533333029184383e-09 65528.0
1.5740750308081288e-09 1.5532734281473325e-09 1.5659438027111281e-09 1.5522561790416034e-09 1.5332996616249477e-09 65602.0
1.5742043596995736e-09 1.5528636923519483e-09 1.5658351235336664e-09 1.5523218114885228e-09 1.5332245140607087e-09 65676.0
1.5741671654042564e-09 1.552562513921152e-09 1.565778281564376e-09 1.5525919102902345e-09 1.5330450046429036e-09 65750.0
1.5742145604386151e-09 1.5523646064491428e-09 1.5657141473534107e-09 1.5526132152808816e-09 1.5328534170249155e-09 65824.0
1.57436903732273e-09 1.55218132477973e-09 1.5656436167524473e-09 1.5526668582697295e-09 1.5328283936783424e-09 65898.0
1.5745081107620985e-09 1.5520574108320684e-09 1.5656124719741794e-09 1.5527915774878057e-09 1.5327728565702685e-09 65972.0
1.5745009917736183e-09 1.551875417410891e-09 1.5656675379680708e-09 1.5528963193891683e-09 1.5327575362900854e-09 66046.0
1.5746068079008864e-09 1.551667301862754e-09 1.5657542529893534e-09 1.5530580754863216e-09 1.5326853891762463e-09 66120.0
1.5747330460652136e-09 1.5515131593077964e-09 1.5657364717207057e-09 1.5532630876752643e-09 1.5326919636114086e-09 66194.0
1.5748302644852725e-09 1.5514206431559829e-09 1.5658490290523785e-09 1.553517467942837e-09 1.5326205908710331e-09 66268.0
1.57486112808075e-09 1.5512918301472406e-09 1.5660668945991936e-09 1.553662904626277e-09 1.5326494614587907e-09 66342.0
